ID,Polymer,Solvent,group,Bg,Bth,Pe,phi,Nw,eta_sp,eta_sp_131,eta_sp_2
491,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.000476245,6361,4.79658,16.81883025,3324.646221
492,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.000830118,6361,15.73259,26.65718693,3589.179406
493,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.001140009,6361,50.86616,56.90073164,6153.001168
494,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.001762055,6361,236.67172,149.7295578,11983.45505
495,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.00239141,6361,725.92819,307.9281298,19955.38836
496,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.003574524,6361,4013.24152,1005.92096,49377.99671
497,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.004709959,6361,11903.69447,2079.435611,84357.19348
498,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.005954511,6361,25738.34087,3307.960042,114120.3116
499,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.007137911,6361,67081.6712,6800.492275,206983.7357
500,hydroxypropyl cellulose,water,32,0.51,0,2.7,0.009725612,6361,287712.8958,19455.8632,478189.5196
501,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.000313041,1963,1.1562986,22.75407028,6011.007305
502,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.00033791,1963,1.391489713,24.77500957,6208.084388
503,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.000421775,1963,1.904101083,25.36314845,5452.655155
504,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.000768584,1963,7.337025019,44.55740983,6327.279536
505,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.000926896,1963,10.99284236,52.24496014,6518.20004
506,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.001229904,1963,17.56264812,57.64196695,5914.625788
507,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.001657109,1963,36.83239844,81.82811236,6832.939074
508,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.002232704,1963,76.08516732,114.418433,7775.304383
509,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.002503982,1963,87.83346179,113.6770203,7136.368954
510,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.003054507,1963,194.2092898,193.7811724,10603.94462
511,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.003532004,1963,509.0143195,419.9581876,20785.82789
512,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.00432515,1963,1246.349948,788.785651,33940.43098
513,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.005196144,1963,3354.208074,1669.612941,63285.95589
514,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.006218722,1963,9233.790141,3633.167578,121634.6795
515,hydroxyethyl cellulose,water,33,0,0.23,9.7,0.006947701,1963,19291.6778,6565.457409,203595.1651
516,xanthan gum,water,34,0,0,4.4,0.000239895,12335,0.943820225,4.187379062,1329.559364
517,xanthan gum,water,34,0,0,4.4,0.000277511,12335,1.438202247,5.273187505,1513.980928
518,xanthan gum,water,34,0,0,4.4,0.000352834,12335,2.011235955,5.385310452,1309.733736
519,xanthan gum,water,34,0,0,4.4,0.000448013,12335,2.640449438,5.172091121,1066.491675
520,xanthan gum,water,34,0,0,4.4,0.000541908,12335,3.056179775,4.666661336,843.7011066
521,xanthan gum,water,34,0,0,4.4,0.00073765,12335,4.033707865,4.113747289,600.9863313
522,xanthan gum,water,34,0,0,4.4,0.000934181,12335,7.853932584,5.879662885,729.601898
523,xanthan gum,water,34,0,0,4.4,0.001135913,12335,10.98876404,6.368982768,690.4298421
524,xanthan gum,water,34,0,0,4.4,0.001536103,12335,20.93258427,8.172964038,719.1889727
525,xanthan gum,water,34,0,0,4.4,0.001940267,12335,34.39325843,9.891306862,740.6468406
526,xanthan gum,water,34,0,0,4.4,0.002356165,12335,50.38202247,11.2371914,735.7411429
527,xanthan gum,water,34,0,0,4.4,0.003207233,12335,110.2921348,16.42980723,869.2493317
528,xanthan gum,water,34,0,0,4.4,0.004099214,12335,231.6966292,25.03329445,1117.839313
529,xanthan gum,water,34,0,0,4.4,0.0049259,12335,493.258427,41.90271642,1648.02645
530,xanthan gum,water,34,0,0,4.4,0.006254696,12335,965.7752809,60.01831271,2001.35679
531,xanthan gum,water,34,0,0,4.4,0.008525129,12335,4735.157303,196.2012883,5281.938478
532,xanthan gum,water,34,0,0,4.4,0.013127917,12335,39559.46067,931.5489522,18608.85122
533,xanthan gum,water,34,0,0,4.4,0.017706449,12335,151954.0899,2418.771665,39292.55721
534,xanthan gum,water,35,0.41,0,2.6,5.36E-05,8047,0.66986,32.39279978,28974.80117
535,xanthan gum,water,35,0.41,0,2.6,0.000111123,8047,2.16006,40.22361355,21738.21592
536,xanthan gum,water,35,0.41,0,2.6,0.000222162,8047,7.37026,55.42358954,18557.06352
537,xanthan gum,water,35,0.41,0,2.6,0.000436683,8047,40.23113,124.9155021,26217.76457
538,xanthan gum,water,35,0.41,0,2.6,0.00086366,8047,374.61243,476.3988315,62411.20538
539,xanthan gum,water,35,0.41,0,2.6,0.00129391,8047,1793.8734,1343.965327,133152.5997
540,xanthan gum,water,35,0.41,0,2.6,0.001783534,8047,6610.91279,3254.0682,258264.4567
541,apple pectin,water,36,0.78,0.43,8.7,0.001221552,2380,1.09059,2.978701719,307.0864373
542,apple pectin,water,36,0.78,0.43,8.7,0.002429544,2380,3.06636,3.405133811,218.2713058
543,apple pectin,water,36,0.78,0.43,8.7,0.003641067,2380,6.09181,3.983625121,193.0687796
544,apple pectin,water,36,0.78,0.43,8.7,0.007270646,2380,22.33837,5.908302778,177.553208
545,apple pectin,water,36,0.78,0.43,8.7,0.009629738,2380,58.11592,10.64060286,263.3232567
546,apple pectin,water,36,0.78,0.43,8.7,0.014345741,2380,202.08375,21.95941085,412.5802776
547,apple pectin,water,36,0.78,0.43,8.7,0.018812095,2380,660.92094,50.3689219,784.6901993
548,apple pectin,water,36,0.78,0.43,8.7,0.023563692,2380,1991.94217,113.0501952,1507.34649
549,apple pectin,water,36,0.78,0.43,8.7,0.027802478,2380,5289.2371,241.7441606,2875.074263
550,apple pectin,water,37,0.75,0.42,8.3,0.001134073,2400,0.99277,2.963598226,321.6291341
551,apple pectin,water,37,0.75,0.42,8.3,0.002251048,2400,2.59338,3.155875741,213.2482148
552,apple pectin,water,37,0.75,0.42,8.3,0.003400573,2400,5.11023,3.623947949,184.1301899
553,apple pectin,water,37,0.75,0.42,8.3,0.004715211,2400,9.78573,4.524156024,183.3917201
554,apple pectin,water,37,0.75,0.42,8.3,0.006844758,2400,27.51397,7.809854385,244.6954093
555,apple pectin,water,37,0.75,0.42,8.3,0.008816208,2400,57.17378,11.65218458,306.4940223
556,apple pectin,water,37,0.75,0.42,8.3,0.013344885,2400,245.87228,29.12558922,575.2659324
557,apple pectin,water,37,0.75,0.42,8.3,0.017851885,2400,797.58797,64.5563512,1042.795605
558,apple pectin,water,37,0.75,0.42,8.3,0.022450272,2400,2619.21564,157.0532454,2165.293636
559,apple pectin,water,37,0.75,0.42,8.3,0.026647609,2400,6382.9599,305.8212215,3745.367
560,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.01110311,29,1.55,19.33090698,433.5552159
561,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.016571615,29,3.060869565,22.60066016,384.3413889
562,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.02339447,29,5.85,27.50593678,368.5797293
563,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.006832001,67,1.995652174,20.34095816,638.1374085
564,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.011219961,67,4.286956522,22.82662071,508.2666117
565,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.016223037,67,8.973913043,29.48940492,508.9120531
566,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.022186208,67,19.21086957,41.90684279,582.5135877
567,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.003741812,112,1.506521739,20.20001393,960.7125264
568,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.006961596,112,3.747826087,22.29671932,690.4683474
569,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.011371458,112,9.42826087,29.50915848,651.0004136
570,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.016659278,112,23.71521739,45.02816516,762.9511577
571,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.02333248,112,58.35869565,71.29587173,957.1185854
572,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.002195805,150,1.095652174,22.03792763,1514.934676
573,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.003701656,150,2.189130435,22.22839237,1065.094805
574,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.005599941,150,4.054347826,23.94603455,861.9118321
575,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.008768617,150,9.760869565,32.05500205,846.3208649
576,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.01215085,150,19.39130435,41.5503905,875.5933297
577,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.01600948,150,36.96086957,55.20043628,961.3830686
578,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.020652978,150,73.22826087,78.36236058,1144.5166
579,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.026221889,150,158.4282609,124.0374837,1536.078627
580,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.001719408,289,1.517391304,21.81793768,1775.995504
581,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.003586664,289,4.57826087,25.14602388,1231.462822
582,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.00688676,289,15.30652174,35.79332436,1116.731517
583,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.010725311,289,45.62826087,59.74940623,1372.512425
584,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.017017032,289,226.973913,162.4333504,2712.129803
585,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.023834431,289,619.5608696,285.2749513,3773.779848
586,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.001295945,447,1.802173913,24.25638769,2400.579178
587,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.002809097,447,6.293478261,30.77198758,1784.225498
588,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.005227585,447,22.73913043,49.31547384,1861.504641
589,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.007927166,447,59.97391304,75.42242193,2135.103621
590,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.011926342,447,250.5347826,184.595522,3940.451512
591,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.017062663,447,878.473913,405.0383992,6750.372203
592,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.024409392,447,2861.75,825.7559374,10745.09463
593,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.000562184,866,0.976086957,20.23281801,3566.265359
594,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.001358004,866,3.480434783,22.74379468,2179.282392
595,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.002794495,866,13.32391304,33.85702521,1970.185978
596,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.005130846,866,64.49347826,73.98313855,2828.915326
597,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.007969147,866,297.1086957,191.5316786,5402.239013
598,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.012085141,866,1355.906522,506.8198116,10720.33641
599,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.017153927,866,5140.880435,1214.960266,20174.02228
600,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0,3.4,0.022843307,866,20465.83478,3324.549524,45289.09255
601,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,8.51E-04,22318,1.10044,0.514431912,68.08508356
602,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.00138,22318,2.04097,0.506751577,48.02011271
603,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.0017,22318,2.77954,0.525272315,43.09429818
604,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.00218,22318,3.90827,0.533365567,36.84820176
605,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.00318,22318,7.19736,0.59922842,31.89067508
606,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.00424,22318,14.744,0.842368506,36.74754546
607,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.0053,22318,25.92747,1.106117779,41.35739044
608,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.00849,22318,95.75022,2.204643214,59.52085029
609,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.01061,22318,222.09797,3.819719603,88.40127891
610,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.01273,22318,341.27264,4.624207285,94.36031707
611,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.01594,22318,983.00471,9.923487075,173.3499383
612,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.02181,22318,3708.3947,24.83505623,349.3166989
613,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0,3.5,0.03182,22318,26694.54461,109.039479,1181.318194
614,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,8.51E-04,22318,1.37625,0.643367124,85.149664
615,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00138,22318,2.57071,0.638280498,60.4838797
616,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.0017,22318,3.75859,0.710291369,58.27359858
617,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00217,22318,5.39868,0.741210498,51.37038789
618,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00318,22318,10.48584,0.873016403,46.46155206
619,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00423,22318,18.63689,1.068076856,46.66996056
620,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00528,22318,35.30987,1.513862728,56.75093228
621,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.00846,22318,136.55859,3.158855557,85.49151723
622,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.01058,22318,346.15343,5.975374232,138.561326
623,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.01267,22318,545.27811,7.434289556,152.1982155
624,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.01583,22318,1343.48657,13.68605968,240.2239072
625,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.02115,22318,5421.97782,37.80111365,543.1023975
626,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0,3.5,0.03166,22318,33149.1084,136.3008716,1481.81763
627,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0032,9000,1.52436,0.31214439,16.54036458
628,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0043,9000,2.52838,0.351685299,15.19367826
629,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0054,9000,3.49711,0.361025417,13.32536961
630,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00848,9000,8.02285,0.458785746,12.39636795
631,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01062,9000,13.1355,0.559513736,12.94061945
632,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01264,9000,20.68525,0.701523968,14.38547202
633,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00169,22318,1.26662,0.241219055,19.87090554
634,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00216,22318,1.83566,0.253554809,17.62907271
635,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00317,22318,3.22145,0.26931526,14.36407279
636,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0042,22318,5.00872,0.289735512,12.72251291
637,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00841,22318,24.45702,0.5701431,15.49374036
638,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01007,22318,39.38635,0.72531429,17.40329659
639,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01262,22318,86.01917,1.178865828,24.20032869
640,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01575,22318,161.32108,1.654307615,29.1390059
641,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.02094,22318,1064.09063,7.516191762,108.7351583
642,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.03133,22318,5552.53473,23.14590877,253.4633792
643,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.0017,22318,1.22287,0.231095705,18.95951287
644,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.00217,22318,1.82137,0.250064565,17.33099265
645,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.00318,22318,3.20889,0.267161582,14.21822284
646,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.00423,22318,5.14755,0.295005176,12.89034573
647,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.00529,22318,7.91021,0.338300627,12.66547249
648,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.00846,22318,23.70465,0.548332883,14.84012462
649,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.01058,22318,47.50788,0.820091143,19.0168702
650,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.01589,22318,224.83926,2.279117662,39.89964941
651,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.02094,22318,825.51038,5.830982947,84.3555984
652,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,42,1.44,0.65,11.5,0.03174,22318,5956.94702,24.41270752,264.9443238
653,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00175,22318,1.06389,0.193566588,15.56558173
654,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00212,22318,1.33391,0.188812893,13.29840433
655,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00319,22318,2.09691,0.173865815,9.233006716
656,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00419,22318,3.22264,0.187000096,8.22485924
657,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00532,22318,4.52432,0.192067329,7.162667261
658,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.00851,22318,14.01813,0.321774106,8.67312668
659,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.01066,22318,36.65697,0.626571906,14.4539611
660,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.01279,22318,61.67081,0.830505504,16.89208626
661,poly(ethylene oxide),1-butyl-3-methylimidazolium tetrafluoroborate,43,1.53,0.8,7.6,0.01589,22318,274.39769,2.781474293,48.69421661
662,poly(ethylene oxide),water,44,1.11,0,3.9,6.50E-04,22318,1.05193,0.699698501,111.5590621
663,poly(ethylene oxide),water,44,1.11,0,3.9,8.72E-04,22318,1.42756,0.646396017,84.12132942
664,poly(ethylene oxide),water,44,1.11,0,3.9,0.00109,22318,1.91553,0.64766092,72.24049097
665,poly(ethylene oxide),water,44,1.11,0,3.9,0.00131,22318,2.45663,0.652964527,64.14190977
666,poly(ethylene oxide),water,44,1.11,0,3.9,0.00168,22318,3.4489,0.661941276,54.75285448
667,poly(ethylene oxide),water,44,1.11,0,3.9,0.00227,22318,5.67258,0.734217102,49.32574368
668,poly(ethylene oxide),water,44,1.11,0,3.9,0.00318,22318,10.32959,0.860007544,45.76922627
669,poly(ethylene oxide),water,44,1.11,0,3.9,0.00426,22318,19.45897,1.104921927,48.04468796
670,poly(ethylene oxide),water,44,1.11,0,3.9,0.00536,22318,32.00517,1.345433574,49.9154839
671,poly(ethylene oxide),water,44,1.11,0,3.9,0.00851,22318,113.57784,2.60708154,70.27149801
672,poly(ethylene oxide),water,44,1.11,0,3.9,0.0108,22318,303.79651,5.104817063,116.7024561
673,poly(ethylene oxide),water,44,1.11,0,3.9,0.01274,22318,585.38588,7.923767012,161.6025143
674,poly(ethylene oxide),water,44,1.11,0,3.9,0.02111,22318,5748.29404,40.17555923,577.9725803
675,poly(ethylene oxide),water,44,1.11,0,3.9,0.0261,22318,17610.21272,93.23294391,1158.319357
676,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.00309,741,1.07037,2.786829382,151.2860074
677,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.00434,741,2.05663,3.432644976,147.3528362
678,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.00621,741,3.58352,3.74209824,125.4031438
679,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.00939,741,9.36267,5.690632975,143.3013639
680,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.01254,741,20.11661,8.372900659,172.640035
681,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.01898,741,91.26025,22.08017142,341.8779019
682,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.02558,741,365.09656,59.77083866,752.9886894
683,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.03239,741,1230.88079,147.9522847,1583.346221
684,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.04617,741,4788.59982,361.9181776,3031.590851
685,cellulose,1-allyl-3-methylimidazolium formate,45,0,0.44,6.1,0.06835,741,39748.69786,1797.695208,11482.2675
686,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00131,220,1.43333,38.64814203,3796.478273
687,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00193,220,2.26707,36.81100788,2766.480613
688,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00255,220,2.91223,32.838545,2035.741498
689,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00316,220,4.16332,35.45504154,1895.147194
690,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00378,220,6.9984,47.14095019,2226.345083
691,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.00499,220,11.46125,53.67433914,2092.224164
692,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.0062,220,25.06627,88.35003094,2964.037224
693,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.0092,220,54.15249,113.8662266,2908.172044
694,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.01214,220,236.89622,346.4995015,7306.309693
695,cellulose,1-allyl-3-methylimidazolium chloride,46,0.4,0,3,0.01811,220,1424.85734,1234.696325,19747.48545
696,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,7.10E-04,741,1.2547,22.39294874,3358.961241
697,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.00143,741,3.27567,23.38105401,2161.771865
698,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.00214,741,7.30343,30.75611477,2152.192514
699,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.00285,741,9.76071,28.2499769,1621.711071
700,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.00357,741,21.03247,45.33002133,2227.079078
701,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.0057,741,43.42864,50.73347351,1803.882768
702,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.00714,741,147.69915,128.485856,3909.879424
703,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.01448,741,2986.95647,1029.86827,19225.31932
704,cellulose,1-ethyl-3-methylimidazolium methylphosphonate,47,0.45,0,3.6,0.02191,741,22746.24898,4560.638419,63945.03443
705,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.0033,741,1.02231,2.44220887,126.6883037
706,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00395,741,1.45903,2.754617699,126.1978112
707,cellulose,1-ethyl-3-methylimidazolium acetate,48,0,0.45,6.1,0.00461,741,2.1654,3.339665779,137.5048681
